number,yearly_avg,monthly_avg,weekly_avg,daily_avg,hourly_avg
93225,3.0,3.0,3.0,1.5,1.0
99690,30.0,30.0,30.0,10.0,5.0
57180,23.0,23.0,5.75,5.75,4.6
49995,4.0,4.0,4.0,2.0,2.0
71840,6.0,6.0,6.0,3.0,3.0
21453,7.0,7.0,7.0,1.75,1.4
93125,28.0,28.0,28.0,9.333333333333334,5.6
93561,2.0,2.0,2.0,1.0,1.0
31330,7.0,3.5,2.3333333333333335,1.75,1.75
97514,6.0,3.0,2.0,2.0,1.5
66498,1.0,1.0,1.0,1.0,1.0
66000,6.0,6.0,6.0,2.0,1.5
39083,2.0,2.0,1.0,1.0,1.0
15448,17.0,8.5,3.4,2.4285714285714284,2.125
93408,1.0,1.0,1.0,1.0,1.0
87369,2.0,2.0,2.0,2.0,2.0
38203,18.0,18.0,18.0,9.0,4.5
65682,28.0,28.0,28.0,7.0,3.111111111111111
66576,65.0,65.0,65.0,16.25,3.611111111111111
73414,30.0,30.0,30.0,7.5,2.0
84212,9.0,9.0,4.5,4.5,2.25
04753,5.0,5.0,5.0,2.5,1.6666666666666667
89919,1.0,1.0,1.0,1.0,1.0
77786,6.0,6.0,3.0,2.0,2.0
41313,1.0,1.0,1.0,1.0,1.0
94309,3.0,3.0,1.5,1.0,1.0
76369,2.0,2.0,2.0,2.0,2.0
44350,5.0,2.5,1.25,1.25,1.0
32361,5.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.25
32939,3.0,3.0,3.0,3.0,3.0
69196,16.0,16.0,16.0,16.0,8.0
03717,16.0,16.0,16.0,3.2,2.0
69779,31.0,31.0,10.333333333333334,4.428571428571429,1.7222222222222223
11313,2.0,2.0,2.0,2.0,2.0
72175,4.0,4.0,2.0,1.3333333333333333,1.3333333333333333
22130,11.0,11.0,11.0,2.75,2.2
94336,1.0,1.0,1.0,1.0,1.0
66423,1.0,1.0,1.0,1.0,1.0
27492,1.0,1.0,1.0,1.0,1.0
28183,14.0,14.0,14.0,4.666666666666667,2.3333333333333335
53277,32.0,32.0,32.0,8.0,5.333333333333333
02334,12.0,12.0,6.0,6.0,3.0
70650,1.0,1.0,1.0,1.0,1.0
72890,44.0,44.0,44.0,14.666666666666666,11.0
68471,6.0,6.0,6.0,6.0,3.0
70758,9.0,9.0,9.0,3.0,1.5
66692,2.0,2.0,2.0,1.0,1.0
77247,14.0,14.0,14.0,7.0,2.8
40079,22.0,22.0,11.0,11.0,3.142857142857143
92374,1.0,1.0,1.0,1.0,1.0
38526,1.0,1.0,1.0,1.0,1.0
92167,33.0,16.5,6.6,3.3,2.5384615384615383
63126,1.0,1.0,1.0,1.0,1.0
31067,2.0,2.0,2.0,2.0,2.0
51446,41.0,41.0,41.0,10.25,8.2
52828,115.0,115.0,115.0,23.0,5.75
75526,1.0,1.0,1.0,1.0,1.0
91120,2.0,2.0,2.0,1.0,1.0
13187,6.0,6.0,6.0,3.0,1.2
65940,1.0,1.0,1.0,1.0,1.0
51256,15.0,15.0,7.5,5.0,5.0
27890,3.0,3.0,3.0,3.0,1.5
27339,4.0,4.0,2.0,1.3333333333333333,1.0
64937,3.0,3.0,3.0,3.0,3.0
06036,83.0,41.5,20.75,11.857142857142858,10.375
97239,30.0,30.0,30.0,15.0,5.0
09883,17.0,17.0,17.0,8.5,4.25
77810,27.0,27.0,27.0,5.4,2.7
27429,6.0,6.0,2.0,2.0,1.2
44966,1.0,1.0,1.0,1.0,1.0
26222,1.0,1.0,1.0,1.0,1.0
36538,4.0,4.0,4.0,2.0,1.0
12637,141.0,47.0,20.142857142857142,7.421052631578948,4.7
16549,21.0,21.0,21.0,7.0,4.2
74988,2.0,2.0,2.0,2.0,2.0
12888,30.0,30.0,30.0,7.5,3.75
47268,1.0,1.0,1.0,1.0,1.0
33004,1.0,1.0,1.0,1.0,1.0
01692,5.0,5.0,5.0,5.0,2.5
07097,49.0,49.0,49.0,12.25,6.125
63391,1.0,1.0,1.0,1.0,1.0
84399,11.0,11.0,11.0,5.5,5.5
09976,1.0,1.0,1.0,1.0,1.0
67965,3.0,3.0,3.0,3.0,3.0
74217,36.0,36.0,36.0,36.0,7.2
38926,6.0,6.0,3.0,2.0,1.5
92143,4.0,4.0,4.0,4.0,1.3333333333333333
33774,16.0,16.0,16.0,3.2,1.3333333333333333
50556,30.0,30.0,30.0,7.5,5.0
37399,1.0,1.0,1.0,1.0,1.0
69348,5.0,2.5,1.25,1.25,1.0
50687,2.0,2.0,1.0,1.0,1.0
56501,10.0,10.0,10.0,5.0,5.0
05427,7.0,7.0,3.5,2.3333333333333335,1.4
78351,3.0,3.0,3.0,3.0,3.0
54559,5.0,5.0,5.0,1.6666666666666667,1.25
48393,14.0,14.0,4.666666666666667,2.3333333333333335,1.2727272727272727
56999,11.0,11.0,11.0,2.75,1.8333333333333333
61851,9.0,9.0,9.0,4.5,4.5
02380,7.0,7.0,2.3333333333333335,1.4,1.0
17551,1.0,1.0,1.0,1.0,1.0
32943,2.0,2.0,2.0,1.0,1.0
59775,9.0,9.0,4.5,1.5,1.2857142857142858
17835,6.0,6.0,3.0,2.0,1.2
73555,4.0,4.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
11205,7.0,7.0,7.0,2.3333333333333335,1.1666666666666667
34591,2.0,1.0,1.0,1.0,1.0
41983,7.0,7.0,3.5,3.5,2.3333333333333335
49916,4.0,4.0,4.0,4.0,2.0
94345,1.0,1.0,1.0,1.0,1.0
88285,1.0,1.0,1.0,1.0,1.0
54046,11.0,11.0,11.0,2.75,2.2
02643,43.0,43.0,43.0,14.333333333333334,10.75
94404,1.0,1.0,1.0,1.0,1.0
74745,1.0,1.0,1.0,1.0,1.0
06494,3.0,3.0,1.5,1.5,1.5
28463,16.0,16.0,8.0,8.0,8.0
19989,2.0,2.0,1.0,1.0,1.0
09861,2.0,2.0,2.0,1.0,1.0
99584,4.0,4.0,4.0,1.3333333333333333,1.3333333333333333
27752,5.0,2.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
35095,1.0,1.0,1.0,1.0,1.0
56081,1.0,1.0,1.0,1.0,1.0
73131,1.0,1.0,1.0,1.0,1.0
26686,1.0,1.0,1.0,1.0,1.0
21711,37.0,37.0,37.0,9.25,4.625
09309,2.0,2.0,2.0,2.0,2.0
27966,6.0,3.0,2.0,1.2,1.2
90237,5.0,5.0,5.0,1.6666666666666667,1.6666666666666667
17866,1.0,1.0,1.0,1.0,1.0
95869,12.0,12.0,12.0,6.0,6.0
30811,2.0,1.0,1.0,1.0,1.0
32392,75.0,75.0,25.0,18.75,12.5
50832,4.0,4.0,4.0,4.0,4.0
57655,4.0,4.0,4.0,2.0,2.0
80146,2.0,2.0,2.0,1.0,1.0
88565,5.0,5.0,2.5,2.5,1.6666666666666667
38296,11.0,11.0,3.6666666666666665,2.2,1.5714285714285714
39692,11.0,11.0,11.0,11.0,11.0
08539,7.0,7.0,7.0,3.5,2.3333333333333335
08601,2.0,2.0,2.0,2.0,2.0
82268,10.0,5.0,5.0,5.0,3.3333333333333335
63585,7.0,7.0,2.3333333333333335,1.4,1.1666666666666667
10309,3.0,3.0,1.5,1.5,1.0
07638,7.0,3.5,1.75,1.4,1.1666666666666667
49137,2.0,2.0,2.0,2.0,2.0
45856,1.0,1.0,1.0,1.0,1.0
52571,3.0,3.0,3.0,3.0,1.5
27125,10.0,10.0,3.3333333333333335,2.5,1.4285714285714286
94741,3.0,3.0,3.0,1.5,1.0
06083,3.0,3.0,3.0,1.0,1.0
72513,8.0,8.0,8.0,2.6666666666666665,2.0
40972,14.0,14.0,14.0,14.0,7.0
93636,23.0,23.0,23.0,7.666666666666667,5.75
42507,5.0,5.0,5.0,5.0,5.0
61675,18.0,18.0,6.0,4.5,2.5714285714285716
90807,1.0,1.0,1.0,1.0,1.0
01728,25.0,25.0,25.0,8.333333333333334,3.5714285714285716
29055,11.0,11.0,11.0,3.6666666666666665,3.6666666666666665
79345,14.0,7.0,3.5,2.0,2.0
23514,2.0,1.0,1.0,1.0,1.0
77321,3.0,3.0,3.0,1.0,1.0
39840,23.0,11.5,4.6,2.5555555555555554,1.9166666666666667
97143,29.0,14.5,4.833333333333333,1.9333333333333333,1.2608695652173914
01461,7.0,7.0,7.0,3.5,3.5
95212,2.0,2.0,2.0,2.0,2.0
74613,2.0,2.0,2.0,2.0,1.0
55443,16.0,8.0,5.333333333333333,4.0,2.6666666666666665
95517,7.0,7.0,7.0,7.0,7.0
06063,8.0,8.0,2.6666666666666665,1.3333333333333333,1.3333333333333333
15539,34.0,34.0,11.333333333333334,4.857142857142857,3.090909090909091
98744,12.0,12.0,12.0,6.0,3.0
18429,18.0,9.0,6.0,4.5,3.6
72621,11.0,11.0,11.0,11.0,3.6666666666666665
40866,3.0,3.0,1.5,1.0,1.0
25532,4.0,4.0,4.0,4.0,4.0
74363,15.0,15.0,15.0,3.0,3.0
87441,10.0,3.3333333333333335,2.5,1.6666666666666667,1.1111111111111112
19665,4.0,4.0,4.0,4.0,2.0
91561,1.0,1.0,1.0,1.0,1.0
90742,1.0,1.0,1.0,1.0,1.0
69433,2.0,2.0,2.0,1.0,1.0
46444,1.0,1.0,1.0,1.0,1.0
13985,2.0,1.0,1.0,1.0,1.0
63928,11.0,5.5,2.2,1.5714285714285714,1.2222222222222223
19919,4.0,4.0,4.0,4.0,4.0
74252,4.0,4.0,1.3333333333333333,1.3333333333333333,1.0
58559,28.0,28.0,9.333333333333334,4.0,2.8
07925,4.0,4.0,2.0,2.0,1.0
30740,2.0,2.0,2.0,2.0,2.0
10603,4.0,4.0,4.0,4.0,4.0
60491,15.0,15.0,7.5,7.5,5.0
23592,2.0,2.0,2.0,2.0,2.0
80593,4.0,4.0,4.0,4.0,2.0
23113,1.0,1.0,1.0,1.0,1.0
94462,49.0,49.0,49.0,24.5,12.25
72314,35.0,35.0,35.0,8.75,7.0
40512,4.0,4.0,4.0,4.0,4.0
78211,2.0,2.0,2.0,2.0,2.0
91767,12.0,12.0,12.0,3.0,3.0
36689,16.0,16.0,16.0,5.333333333333333,3.2
37160,1.0,1.0,1.0,1.0,1.0
27130,2.0,2.0,2.0,2.0,1.0
97761,1.0,1.0,1.0,1.0,1.0
48088,1.0,1.0,1.0,1.0,1.0
09968,14.0,7.0,2.8,2.8,2.8
47445,9.0,4.5,1.8,1.5,1.5
27753,1.0,1.0,1.0,1.0,1.0
40524,22.0,22.0,22.0,5.5,5.5
02619,8.0,8.0,4.0,1.6,1.6
41262,103.0,103.0,34.333333333333336,9.363636363636363,5.421052631578948
58318,13.0,13.0,13.0,6.5,2.6
20252,1.0,1.0,1.0,1.0,1.0
91326,14.0,14.0,14.0,7.0,3.5
51946,3.0,3.0,3.0,3.0,1.5
64054,38.0,38.0,38.0,9.5,4.75
84575,17.0,5.666666666666667,4.25,4.25,3.4
19990,6.0,3.0,1.0,1.0,1.0
82604,28.0,14.0,5.6,4.0,1.6470588235294117
08383,7.0,7.0,7.0,3.5,1.75
20256,1.0,1.0,1.0,1.0,1.0
04880,4.0,2.0,1.0,1.0,1.0
29978,8.0,8.0,4.0,1.6,1.0
50277,35.0,35.0,8.75,4.375,3.888888888888889
06111,6.0,6.0,6.0,2.0,2.0
51294,14.0,14.0,4.666666666666667,2.3333333333333335,1.75
74698,1.0,1.0,1.0,1.0,1.0
70542,11.0,5.5,2.75,1.375,1.375
70926,1.0,1.0,1.0,1.0,1.0
20959,1.0,1.0,1.0,1.0,1.0
72070,1.0,1.0,1.0,1.0,1.0
59431,27.0,27.0,27.0,9.0,5.4
32788,2.0,2.0,2.0,2.0,1.0
14218,4.0,4.0,1.3333333333333333,1.0,1.0
84082,5.0,5.0,5.0,1.25,1.25
61364,28.0,28.0,28.0,7.0,2.1538461538461537
09916,3.0,3.0,3.0,3.0,3.0
66661,13.0,13.0,13.0,3.25,1.625
44603,1.0,1.0,1.0,1.0,1.0
77179,16.0,16.0,16.0,8.0,8.0
55807,8.0,4.0,2.6666666666666665,2.0,1.6
08619,39.0,39.0,39.0,9.75,4.333333333333333
79013,2.0,2.0,2.0,2.0,2.0
23479,4.0,4.0,1.3333333333333333,1.0,1.0
99634,8.0,8.0,2.6666666666666665,1.6,1.3333333333333333
45756,8.0,8.0,8.0,8.0,8.0
07711,4.0,4.0,4.0,1.3333333333333333,1.3333333333333333
05563,1.0,1.0,1.0,1.0,1.0
14974,8.0,8.0,8.0,8.0,8.0
74726,1.0,1.0,1.0,1.0,1.0
56539,5.0,5.0,1.6666666666666667,1.25,1.25
66915,5.0,5.0,5.0,5.0,2.5
00531,12.0,12.0,12.0,6.0,6.0
97267,1.0,1.0,1.0,1.0,1.0
55388,4.0,4.0,4.0,1.3333333333333333,1.0
80706,1.0,1.0,1.0,1.0,1.0
27563,1.0,1.0,1.0,1.0,1.0
56490,12.0,6.0,3.0,3.0,2.0
52408,6.0,6.0,6.0,6.0,6.0
21671,1.0,1.0,1.0,1.0,1.0
72526,12.0,12.0,3.0,1.5,1.5
73469,3.0,3.0,3.0,1.5,1.5
42975,3.0,3.0,3.0,3.0,3.0
94342,29.0,29.0,29.0,7.25,3.2222222222222223
70958,1.0,1.0,1.0,1.0,1.0
26687,34.0,34.0,17.0,17.0,6.8
56199,1.0,1.0,1.0,1.0,1.0
24528,12.0,12.0,12.0,4.0,4.0
38339,5.0,5.0,5.0,2.5,2.5
15052,2.0,2.0,2.0,1.0,1.0
38318,3.0,3.0,3.0,1.0,1.0
28524,1.0,1.0,1.0,1.0,1.0
49627,8.0,8.0,8.0,4.0,2.0
10338,1.0,1.0,1.0,1.0,1.0
22542,2.0,2.0,2.0,2.0,1.0
15947,1.0,1.0,1.0,1.0,1.0
63566,3.0,3.0,1.5,1.0,1.0
48114,3.0,3.0,3.0,1.5,1.5
30054,5.0,5.0,5.0,5.0,5.0
56973,3.0,1.5,1.0,1.0,1.0
02276,1.0,1.0,1.0,1.0,1.0
28102,6.0,6.0,6.0,3.0,1.5
61186,26.0,26.0,26.0,6.5,2.6
38900,2.0,2.0,2.0,2.0,1.0
02018,5.0,5.0,5.0,2.5,2.5
77872,1.0,1.0,1.0,1.0,1.0
35089,119.0,59.5,23.8,6.2631578947368425,3.1315789473684212
17757,72.0,72.0,72.0,14.4,4.8
24078,1.0,1.0,1.0,1.0,1.0
63488,2.0,2.0,2.0,2.0,2.0
75339,13.0,6.5,2.6,2.6,1.625
21515,36.0,36.0,36.0,18.0,12.0
51547,7.0,3.5,3.5,3.5,3.5
81342,4.0,4.0,2.0,1.3333333333333333,1.3333333333333333
28288,16.0,16.0,5.333333333333333,3.2,2.6666666666666665
80301,2.0,2.0,1.0,1.0,1.0
35438,3.0,1.5,1.5,1.5,1.5
21645,11.0,5.5,2.75,1.8333333333333333,1.5714285714285714
28449,4.0,2.0,2.0,2.0,1.3333333333333333
53430,12.0,12.0,12.0,6.0,2.4
87664,13.0,13.0,13.0,3.25,2.1666666666666665
36782,4.0,4.0,4.0,4.0,2.0
28039,1.0,1.0,1.0,1.0,1.0
04453,2.0,2.0,2.0,1.0,1.0
25349,8.0,4.0,1.6,1.1428571428571428,1.0
84329,7.0,7.0,2.3333333333333335,2.3333333333333335,1.75
19582,41.0,41.0,41.0,13.666666666666666,13.666666666666666
22314,9.0,9.0,9.0,4.5,4.5
79504,26.0,26.0,5.2,2.3636363636363638,2.1666666666666665
73543,2.0,2.0,1.0,1.0,1.0
65631,16.0,8.0,2.6666666666666665,1.7777777777777777,1.4545454545454546
60427,4.0,4.0,2.0,2.0,1.3333333333333333
56814,1.0,1.0,1.0,1.0,1.0
56505,5.0,5.0,5.0,2.5,2.5
33840,2.0,2.0,1.0,1.0,1.0
04399,12.0,6.0,2.4,1.7142857142857142,1.5
87025,1.0,1.0,1.0,1.0,1.0
76779,18.0,9.0,3.0,1.3846153846153846,1.2
48590,3.0,1.5,1.5,1.5,1.0
76673,1.0,1.0,1.0,1.0,1.0
05831,1.0,1.0,1.0,1.0,1.0
20141,7.0,7.0,7.0,7.0,7.0
75891,17.0,17.0,17.0,4.25,4.25
79617,3.0,3.0,3.0,1.5,1.5
47877,2.0,2.0,1.0,1.0,1.0
29097,1.0,1.0,1.0,1.0,1.0
82141,2.0,2.0,2.0,2.0,1.0
27729,5.0,5.0,5.0,2.5,2.5
49960,1.0,1.0,1.0,1.0,1.0
87242,1.0,1.0,1.0,1.0,1.0
38576,1.0,1.0,1.0,1.0,1.0
02615,1.0,1.0,1.0,1.0,1.0
08697,5.0,5.0,5.0,1.6666666666666667,1.6666666666666667
70718,34.0,34.0,34.0,8.5,6.8
61442,8.0,8.0,4.0,4.0,4.0
06169,5.0,2.5,1.6666666666666667,1.6666666666666667,1.25
19289,9.0,9.0,9.0,4.5,3.0
34414,1.0,1.0,1.0,1.0,1.0
53023,19.0,9.5,6.333333333333333,3.8,2.375
79360,49.0,49.0,12.25,6.125,3.5
02573,18.0,9.0,3.6,1.8,1.6363636363636365
33615,4.0,4.0,4.0,1.3333333333333333,1.3333333333333333
75283,3.0,3.0,3.0,1.5,1.5
79320,4.0,4.0,4.0,4.0,4.0
27081,2.0,2.0,1.0,1.0,1.0
08357,1.0,1.0,1.0,1.0,1.0
41280,3.0,3.0,3.0,1.5,1.0
94610,2.0,2.0,2.0,2.0,2.0
04291,12.0,12.0,4.0,2.4,1.7142857142857142
25821,4.0,4.0,4.0,2.0,2.0
80691,8.0,8.0,8.0,2.0,1.6
42679,1.0,1.0,1.0,1.0,1.0
83668,16.0,16.0,16.0,5.333333333333333,2.2857142857142856
27247,58.0,58.0,58.0,29.0,11.6
59680,2.0,2.0,2.0,2.0,1.0
92388,1.0,1.0,1.0,1.0,1.0
03645,1.0,1.0,1.0,1.0,1.0
65979,3.0,3.0,1.5,1.5,1.5
54260,9.0,9.0,9.0,9.0,4.5
54729,2.0,2.0,2.0,1.0,1.0
07215,4.0,2.0,2.0,2.0,1.3333333333333333
60147,3.0,3.0,3.0,3.0,1.5
00709,6.0,3.0,1.2,1.0,1.0
14879,1.0,1.0,1.0,1.0,1.0
12542,5.0,5.0,1.6666666666666667,1.6666666666666667,1.25
70665,3.0,3.0,3.0,3.0,1.5
90439,3.0,3.0,3.0,3.0,3.0
30750,1.0,1.0,1.0,1.0,1.0
39755,3.0,3.0,3.0,3.0,1.5
34347,2.0,2.0,2.0,2.0,2.0
78022,5.0,5.0,2.5,1.25,1.25
54073,1.0,1.0,1.0,1.0,1.0
96010,5.0,5.0,2.5,1.6666666666666667,1.6666666666666667
75936,1.0,1.0,1.0,1.0,1.0
77291,13.0,13.0,13.0,13.0,6.5
22436,9.0,9.0,9.0,4.5,2.25
11247,7.0,3.5,2.3333333333333335,1.4,1.1666666666666667
28500,1.0,1.0,1.0,1.0,1.0
07629,6.0,6.0,6.0,3.0,3.0
47340,2.0,1.0,1.0,1.0,1.0
79171,1.0,1.0,1.0,1.0,1.0
31217,2.0,2.0,2.0,1.0,1.0
41216,8.0,8.0,8.0,2.6666666666666665,1.3333333333333333
11667,2.0,2.0,2.0,1.0,1.0
16619,140.0,70.0,28.0,23.333333333333332,14.0
63382,1.0,1.0,1.0,1.0,1.0
19404,44.0,14.666666666666666,6.285714285714286,2.4444444444444446,1.4666666666666666
33707,2.0,2.0,2.0,1.0,1.0
80777,55.0,27.5,9.166666666666666,5.0,3.0555555555555554
34622,6.0,6.0,6.0,3.0,1.5
04844,36.0,36.0,9.0,4.0,3.0
90343,1.0,1.0,1.0,1.0,1.0
94140,8.0,8.0,8.0,2.6666666666666665,1.6
74703,6.0,6.0,6.0,3.0,2.0
17438,1.0,1.0,1.0,1.0,1.0
38623,28.0,28.0,28.0,5.6,2.3333333333333335
15420,6.0,6.0,6.0,1.5,1.2
93897,1.0,1.0,1.0,1.0,1.0
73588,2.0,2.0,2.0,2.0,2.0
30414,16.0,16.0,16.0,5.333333333333333,5.333333333333333
35659,4.0,4.0,2.0,1.3333333333333333,1.0
41445,15.0,15.0,15.0,5.0,3.75
62353,44.0,44.0,44.0,8.8,7.333333333333333
95667,1.0,1.0,1.0,1.0,1.0
12164,17.0,5.666666666666667,5.666666666666667,4.25,3.4
33521,30.0,30.0,30.0,7.5,6.0
81149,7.0,7.0,3.5,3.5,2.3333333333333335
20546,20.0,20.0,20.0,5.0,5.0
99528,49.0,24.5,8.166666666666666,2.5789473684210527,1.75
66837,1.0,1.0,1.0,1.0,1.0
48420,3.0,3.0,3.0,3.0,3.0
18570,51.0,51.0,51.0,12.75,5.666666666666667
81125,1.0,1.0,1.0,1.0,1.0
57069,1.0,1.0,1.0,1.0,1.0
95744,84.0,21.0,7.0,4.421052631578948,2.7096774193548385
31418,1.0,1.0,1.0,1.0,1.0
43875,2.0,2.0,2.0,2.0,2.0
32964,1.0,1.0,1.0,1.0,1.0
00960,36.0,12.0,6.0,2.5714285714285716,1.8
81304,1.0,1.0,1.0,1.0,1.0
08315,1.0,1.0,1.0,1.0,1.0
35297,15.0,15.0,15.0,3.75,1.875
69555,2.0,2.0,2.0,1.0,1.0
07004,6.0,6.0,6.0,2.0,2.0
82768,8.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665
15273,3.0,3.0,1.5,1.0,1.0
76848,42.0,21.0,7.0,2.1,1.6153846153846154
01083,4.0,2.0,1.3333333333333333,1.3333333333333333,1.0
72836,1.0,1.0,1.0,1.0,1.0
23462,16.0,16.0,16.0,5.333333333333333,4.0
44261,32.0,32.0,10.666666666666666,4.0,2.909090909090909
26958,19.0,19.0,19.0,4.75,3.1666666666666665
40242,3.0,3.0,3.0,3.0,3.0
34155,5.0,5.0,5.0,5.0,2.5
98999,30.0,30.0,30.0,5.0,2.0
93013,13.0,6.5,4.333333333333333,4.333333333333333,4.333333333333333
25155,25.0,25.0,25.0,8.333333333333334,4.166666666666667
10250,11.0,5.5,2.2,1.2222222222222223,1.1
84118,5.0,5.0,5.0,5.0,2.5
56926,15.0,15.0,15.0,15.0,7.5
73086,3.0,3.0,3.0,1.5,1.0
38875,10.0,10.0,5.0,2.5,2.0
23666,1.0,1.0,1.0,1.0,1.0
46665,7.0,7.0,2.3333333333333335,1.75,1.4
30005,2.0,2.0,2.0,1.0,1.0
52597,6.0,6.0,6.0,6.0,3.0
30982,50.0,25.0,10.0,2.380952380952381,1.2820512820512822
25865,8.0,8.0,8.0,4.0,2.6666666666666665
23565,9.0,9.0,9.0,4.5,3.0
63611,6.0,6.0,6.0,2.0,1.5
77605,1.0,1.0,1.0,1.0,1.0
30723,8.0,8.0,2.6666666666666665,1.6,1.3333333333333333
14525,84.0,84.0,84.0,14.0,6.0
76593,1.0,1.0,1.0,1.0,1.0
96718,1.0,1.0,1.0,1.0,1.0
34488,28.0,28.0,28.0,14.0,7.0
59075,3.0,1.5,1.0,1.0,1.0
93347,1.0,1.0,1.0,1.0,1.0
76604,3.0,3.0,1.5,1.5,1.0
82732,1.0,1.0,1.0,1.0,1.0
76509,1.0,1.0,1.0,1.0,1.0
31477,6.0,6.0,6.0,1.5,1.5
07079,1.0,1.0,1.0,1.0,1.0
35249,2.0,2.0,2.0,1.0,1.0
23889,90.0,45.0,22.5,9.0,4.7368421052631575
62580,3.0,3.0,1.5,1.5,1.5
08088,2.0,2.0,2.0,2.0,2.0
82335,28.0,14.0,4.666666666666667,2.3333333333333335,2.0
18462,1.0,1.0,1.0,1.0,1.0
38129,11.0,11.0,11.0,5.5,3.6666666666666665
07551,12.0,12.0,12.0,3.0,1.7142857142857142
18283,25.0,25.0,12.5,12.5,8.333333333333334
77876,42.0,42.0,42.0,42.0,42.0
89217,5.0,5.0,5.0,1.6666666666666667,1.6666666666666667
62354,3.0,3.0,1.5,1.5,1.5
71155,42.0,42.0,14.0,4.666666666666667,2.8
27775,2.0,2.0,1.0,1.0,1.0
36019,1.0,1.0,1.0,1.0,1.0
96953,1.0,1.0,1.0,1.0,1.0
07611,1.0,1.0,1.0,1.0,1.0
58783,6.0,6.0,2.0,1.5,1.2
10114,25.0,25.0,25.0,12.5,6.25
72257,1.0,1.0,1.0,1.0,1.0
21456,22.0,22.0,22.0,5.5,1.6923076923076923
96196,3.0,3.0,3.0,1.5,1.5
26705,2.0,2.0,1.0,1.0,1.0
93697,2.0,2.0,1.0,1.0,1.0
51517,30.0,30.0,30.0,7.5,6.0
50230,2.0,2.0,2.0,2.0,2.0
28707,6.0,6.0,6.0,6.0,1.5
40084,1.0,1.0,1.0,1.0,1.0
18276,5.0,5.0,5.0,5.0,5.0
95180,6.0,6.0,6.0,3.0,2.0
85983,20.0,20.0,20.0,20.0,20.0
73043,2.0,2.0,2.0,1.0,1.0
86148,4.0,4.0,4.0,4.0,1.3333333333333333
27732,16.0,16.0,16.0,16.0,5.333333333333333
86984,6.0,6.0,6.0,3.0,2.0
27020,1.0,1.0,1.0,1.0,1.0
91815,15.0,15.0,15.0,3.75,3.0
00192,21.0,10.5,5.25,3.0,2.3333333333333335
94642,4.0,4.0,4.0,2.0,2.0
26456,9.0,4.5,3.0,3.0,3.0
56418,2.0,2.0,2.0,2.0,2.0
23645,5.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.25
20626,16.0,16.0,16.0,5.333333333333333,2.6666666666666665
30088,84.0,84.0,84.0,16.8,5.6
19882,7.0,1.75,1.4,1.4,1.1666666666666667
57329,5.0,2.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
79582,16.0,8.0,4.0,2.6666666666666665,2.0
71424,46.0,15.333333333333334,6.571428571428571,4.181818181818182,3.066666666666667
17024,1.0,1.0,1.0,1.0,1.0
19822,4.0,2.0,1.3333333333333333,1.0,1.0
68861,34.0,17.0,5.666666666666667,3.090909090909091,2.2666666666666666
46599,13.0,13.0,3.25,2.6,1.8571428571428572
70849,3.0,3.0,3.0,3.0,3.0
07544,5.0,5.0,5.0,2.5,2.5
87457,10.0,5.0,2.5,1.25,1.25
76925,6.0,6.0,3.0,3.0,2.0
44821,2.0,2.0,2.0,1.0,1.0
03015,3.0,3.0,3.0,3.0,3.0
84280,3.0,1.5,1.5,1.0,1.0
29401,1.0,1.0,1.0,1.0,1.0
59761,1.0,1.0,1.0,1.0,1.0
73953,3.0,1.5,1.5,1.0,1.0
16413,1.0,1.0,1.0,1.0,1.0
38205,3.0,3.0,3.0,1.5,1.0
91025,9.0,9.0,9.0,4.5,4.5
69130,2.0,2.0,2.0,2.0,1.0
90094,9.0,9.0,9.0,9.0,9.0
16027,6.0,6.0,6.0,6.0,6.0
20293,9.0,3.0,2.25,2.25,2.25
00564,1.0,1.0,1.0,1.0,1.0
36260,26.0,26.0,26.0,5.2,2.6
50001,1.0,1.0,1.0,1.0,1.0
91374,3.0,3.0,1.5,1.5,1.5
88024,49.0,24.5,8.166666666666666,4.9,4.9
94453,9.0,9.0,4.5,1.8,1.125
33500,3.0,3.0,3.0,1.5,1.5
64366,20.0,20.0,5.0,4.0,2.5
11687,3.0,3.0,1.0,1.0,1.0
11106,2.0,2.0,2.0,2.0,1.0
34711,3.0,3.0,1.5,1.5,1.0
33776,19.0,6.333333333333333,4.75,3.8,2.111111111111111
18921,8.0,8.0,8.0,2.6666666666666665,1.3333333333333333
49289,264.0,264.0,264.0,88.0,44.0
35796,15.0,7.5,7.5,5.0,3.75
86664,4.0,2.0,2.0,2.0,1.3333333333333333
80585,24.0,24.0,24.0,8.0,2.6666666666666665
34452,2.0,1.0,1.0,1.0,1.0
50146,1.0,1.0,1.0,1.0,1.0
40094,7.0,7.0,7.0,2.3333333333333335,1.4
57584,6.0,6.0,6.0,2.0,1.5
41414,5.0,5.0,5.0,2.5,1.25
92838,5.0,5.0,2.5,2.5,2.5
13866,4.0,4.0,4.0,4.0,4.0
61529,19.0,19.0,9.5,4.75,2.375
11351,2.0,2.0,2.0,2.0,1.0
